Borough,Date,Time,Level of Offense,Location Description,Crime Description,Latitude,Longitude,Lat_Lon
Queens,12/24/2023,00:01:00,MISDEMEANOR,INSIDE,UNAUTHORIZED USE VEHICLE 3,40.755349,-73.939668,"(40.755349, -73.939668)"
Brooklyn,12/24/2023,17:40:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.70808,-73.952473,"(40.70808, -73.952473)"
Brooklyn,12/24/2023,14:00:00,FELONY,FRONT OF,"LARCENY,GRAND OF BICYCLE",40.720075,-73.962789,"(40.720075, -73.962789)"
Bronx,12/24/2023,12:00:00,FELONY,INSIDE,"ASSAULT 2,1,UNCLASSIFIED",40.843855,-73.915096,"(40.843855, -73.915096)"
Brooklyn,12/24/2023,15:00:00,MISDEMEANOR,OPPOSITE OF,"LARCENY,PETIT OF AUTO",40.588952,-73.93488,"(40.588952, -73.93488)"
Brooklyn,12/24/2023,14:00:00,FELONY,INSIDE,"ASSAULT 2,1,UNCLASSIFIED",40.657734,-73.909135,"(40.657734, -73.909135)"
Queens,12/24/2023,11:50:00,VIOLATION,FRONT OF,"HARASSMENT,SUBD 3,4,5",40.753728,-73.941918,"(40.753728, -73.941918)"
Brooklyn,12/24/2023,20:00:00,MISDEMEANOR,FRONT OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.621224,-73.911457,"(40.621224, -73.911457)"
Bronx,12/24/2023,20:56:00,MISDEMEANOR,INSIDE,RECKLESS ENDANGERMENT 2,40.849319,-73.902611,"(40.849319, -73.902611)"
Queens,12/24/2023,12:00:00,FELONY,FRONT OF,"FRAUD,UNCLASSIFIED-FELONY",40.752449,-73.927587,"(40.752449, -73.927587)"
Bronx,12/24/2023,10:23:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.817703,-73.915395,"(40.817703, -73.915395)"
Bronx,12/24/2023,13:00:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",40.857414,-73.902346,"(40.857414, -73.902346)"
Bronx,12/24/2023,17:32:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",40.831245,-73.856145,"(40.831245, -73.856145)"
Bronx,12/24/2023,13:36:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.862368,-73.896509,"(40.862368, -73.896509)"
Bronx,12/24/2023,17:00:00,MISDEMEANOR,OPPOSITE OF,"LARCENY,PETIT OF LICENSE PLATE",40.904791,-73.906322,"(40.904791, -73.906322)"
Bronx,12/24/2023,08:30:00,FELONY,INSIDE,"BURGLARY,RESIDENCE,DAY",40.841981,-73.924492,"(40.841981, -73.924492)"
Queens,12/24/2023,15:30:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",40.703168,-73.830657,"(40.703168, -73.830657)"
Bronx,12/24/2023,17:20:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.862368,-73.896509,"(40.862368, -73.896509)"
Brooklyn,12/24/2023,18:00:00,MISDEMEANOR,OPPOSITE OF,"LARCENY,PETIT OF VEHICLE ACCES",40.636455,-73.923906,"(40.636455, -73.923906)"
Queens,12/24/2023,11:01:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.700915,-73.830326,"(40.700915, -73.830326)"
Queens,12/24/2023,12:30:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT OF LICENSE PLATE",40.694545,-73.898867,"(40.694545, -73.898867)"
Bronx,12/24/2023,17:00:00,MISDEMEANOR,(null),"LARCENY,PETIT OF LICENSE PLATE",40.84438026638937,-73.88442976741067,"(40.84438026638937, -73.88442976741067)"
Bronx,12/24/2023,16:00:00,FELONY,INSIDE,"LARCENY,GRAND FROM STORE-SHOPL",40.862207,-73.898924,"(40.862207, -73.898924)"
Bronx,12/24/2023,12:33:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.862368,-73.896509,"(40.862368, -73.896509)"
Bronx,12/24/2023,09:20:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.873944,-73.908788,"(40.873944, -73.908788)"
Bronx,12/24/2023,21:00:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.834495,-73.913372,"(40.834495, -73.913372)"
Queens,12/24/2023,12:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",40.694189,-73.789509,"(40.694189, -73.789509)"
Bronx,12/24/2023,09:00:00,FELONY,INSIDE,RAPE 1,40.8229123084767,-73.8700413043181,"(40.8229123084767, -73.8700413043181)"
Bronx,12/24/2023,00:00:00,FELONY,INSIDE,SEXUAL ABUSE,40.8229123084767,-73.8700413043181,"(40.8229123084767, -73.8700413043181)"
Queens,12/24/2023,13:47:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.734955,-73.874983,"(40.734955, -73.874983)"
Brooklyn,12/24/2023,18:00:00,MISDEMEANOR,FRONT OF,ASSAULT 3,40.66443,-73.901644,"(40.66443, -73.901644)"
Bronx,12/24/2023,00:00:00,FELONY,INSIDE,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",40.876721,-73.875582,"(40.876721, -73.875582)"
Brooklyn,12/24/2023,03:00:00,FELONY,INSIDE,CRIMINAL CONTEMPT 1,40.630744,-73.905396,"(40.630744, -73.905396)"
Queens,12/24/2023,19:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT OF LICENSE PLATE",40.710643,-73.770907,"(40.710643, -73.770907)"
Queens,12/24/2023,19:35:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.757691,-73.834115,"(40.757691, -73.834115)"
Queens,12/24/2023,13:30:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.74517,-73.715477,"(40.74517, -73.715477)"
Brooklyn,12/24/2023,16:00:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.668673,-73.883794,"(40.668673, -73.883794)"
Queens,12/24/2023,09:00:00,FELONY,INSIDE,"FRAUD,UNCLASSIFIED-FELONY",40.685795,-73.767314,"(40.685795, -73.767314)"
Bronx,12/24/2023,16:45:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.829371,-73.824999,"(40.829371, -73.824999)"
Queens,12/24/2023,19:28:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.757691,-73.834115,"(40.757691, -73.834115)"
Bronx,12/24/2023,17:00:00,MISDEMEANOR,INSIDE,ASSAULT 3,40.864827,-73.892446,"(40.864827, -73.892446)"
Brooklyn,12/24/2023,14:15:00,VIOLATION,FRONT OF,"HARASSMENT,SUBD 3,4,5",40.66915,-73.858904,"(40.66915, -73.858904)"
Bronx,12/24/2023,20:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT OF VEHICLE ACCES",40.861752,-73.838974,"(40.861752, -73.838974)"
Queens,12/24/2023,14:46:00,FELONY,INSIDE,CRIMINAL CONTEMPT 1,40.58529,-73.815054,"(40.58529, -73.815054)"
Brooklyn,12/25/2023,12:30:00,FELONY,INSIDE,"LARCENY,GRAND BY THEFT OF CREDIT CARD",40.69586,-73.981891,"(40.69586, -73.981891)"
Staten Island,12/25/2023,15:00:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT BY CHECK USE",40.558148,-74.150169,"(40.558148, -74.150169)"
Brooklyn,12/25/2023,07:00:00,FELONY,FRONT OF,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",40.621708,-74.000593,"(40.621708, -74.000593)"
Staten Island,12/25/2023,19:00:00,FELONY,INSIDE,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",40.562067,-74.113281,"(40.562067, -74.113281)"
Staten Island,12/25/2023,11:59:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.516594,-74.232563,"(40.516594, -74.232563)"
Manhattan,12/25/2023,12:00:00,FELONY,INSIDE,"LARCENY,GRAND BY THEFT OF CREDIT CARD",40.763355,-73.956304,"(40.763355, -73.956304)"
Staten Island,12/25/2023,08:00:00,FELONY,INSIDE,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",40.585598,-74.158446,"(40.585598, -74.158446)"
Staten Island,12/25/2023,18:00:00,MISDEMEANOR,FRONT OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.63574,-74.121444,"(40.63574, -74.121444)"
Brooklyn,12/25/2023,19:00:00,FELONY,INSIDE,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",40.674175,-74.012517,"(40.674175, -74.012517)"
Manhattan,12/25/2023,15:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT FROM OPEN AREAS,",40.795572,-73.932295,"(40.795572, -73.932295)"
Staten Island,12/25/2023,14:59:00,FELONY,INSIDE,CRIMINAL CONTEMPT 1,40.552842,-74.175548,"(40.552842, -74.175548)"
Manhattan,12/25/2023,01:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT FROM OPEN AREAS,",40.794596,-73.948784,"(40.794596, -73.948784)"
Brooklyn,12/25/2023,15:51:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.638458,-74.019066,"(40.638458, -74.019066)"
Brooklyn,12/25/2023,09:45:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.614474,-74.033588,"(40.614474, -74.033588)"
Brooklyn,12/25/2023,09:30:00,VIOLATION,FRONT OF,"HARASSMENT,SUBD 3,4,5",40.614474,-74.033588,"(40.614474, -74.033588)"
Brooklyn,12/25/2023,10:15:00,FELONY,(null),"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",40.663293754646354,-73.9254235594002,"(40.663293754646354, -73.9254235594002)"
Bronx,12/25/2023,05:00:00,MISDEMEANOR,(null),"LARCENY,PETIT FROM AUTO",40.86534669121446,-73.90848649906776,"(40.86534669121446, -73.90848649906776)"
Manhattan,12/25/2023,17:35:00,MISDEMEANOR,FRONT OF,LEAVING SCENE-ACCIDENT-PERSONA,40.76271,-73.978371,"(40.76271, -73.978371)"
Brooklyn,12/25/2023,14:29:00,MISDEMEANOR,FRONT OF,AGGRAVATED HARASSMENT 2,40.633957,-73.964942,"(40.633957, -73.964942)"
Brooklyn,12/25/2023,08:00:00,FELONY,FRONT OF,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",40.654962,-73.889574,"(40.654962, -73.889574)"
Bronx,12/25/2023,14:00:00,MISDEMEANOR,(null),"LARCENY,PETIT FROM OPEN AREAS,",40.84086852850009,-73.87280571970754,"(40.84086852850009, -73.87280571970754)"
Brooklyn,12/25/2023,18:00:00,MISDEMEANOR,INSIDE,ASSAULT 3,40.573901,-74.000493,"(40.573901, -74.000493)"
Bronx,12/25/2023,06:00:00,FELONY,INSIDE,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",40.848495,-73.902353,"(40.848495, -73.902353)"
Queens,12/25/2023,16:00:00,FELONY,INSIDE,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",40.709748,-73.875922,"(40.709748, -73.875922)"
Queens,12/25/2023,09:00:00,FELONY,INSIDE,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",40.686961,-73.858682,"(40.686961, -73.858682)"
Queens,12/25/2023,20:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT FROM AUTO",40.686857,-73.856967,"(40.686857, -73.856967)"
Brooklyn,12/25/2023,12:00:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.724533,-73.942429,"(40.724533, -73.942429)"
Brooklyn,12/25/2023,18:30:00,FELONY,INSIDE,"ASSAULT 2,1,UNCLASSIFIED",40.65213,-73.941995,"(40.65213, -73.941995)"
Brooklyn,12/25/2023,08:00:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.578502,-73.9349,"(40.578502, -73.9349)"
Brooklyn,12/25/2023,13:00:00,MISDEMEANOR,INSIDE,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.652742,-73.959876,"(40.652742, -73.959876)"
Queens,12/25/2023,00:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT FROM OPEN AREAS,",40.592103,-73.787749,"(40.592103, -73.787749)"
Queens,12/25/2023,20:00:00,FELONY,FRONT OF,"LARCENY,GRAND OF AUTO",40.66289,-73.770819,"(40.66289, -73.770819)"
Manhattan,12/25/2023,21:00:00,MISDEMEANOR,INSIDE,ASSAULT 3,40.722514,-73.984598,"(40.722514, -73.984598)"
Queens,12/25/2023,23:00:00,FELONY,INSIDE,RAPE 3,40.7603961392658,-73.7675025349456,"(40.7603961392658, -73.7675025349456)"
Brooklyn,12/25/2023,13:00:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.703679,-73.938044,"(40.703679, -73.938044)"
Queens,12/25/2023,22:00:00,MISDEMEANOR,FRONT OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.696734,-73.798014,"(40.696734, -73.798014)"
Brooklyn,12/25/2023,15:45:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.612366,-73.952818,"(40.612366, -73.952818)"
Manhattan,12/25/2023,12:00:00,MISDEMEANOR,(null),"LARCENY,PETIT OF LICENSE PLATE",40.801105,-73.934685,"(40.801105, -73.934685)"
Brooklyn,12/25/2023,12:00:00,FELONY,INSIDE,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",40.657734,-73.909135,"(40.657734, -73.909135)"
Manhattan,12/25/2023,17:00:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM BUILDING,UN",40.80777,-73.959256,"(40.80777, -73.959256)"
Queens,12/25/2023,12:00:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT OF LICENSE PLATE",40.765698,-73.938119,"(40.765698, -73.938119)"
Manhattan,12/25/2023,12:30:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.815423,-73.958062,"(40.815423, -73.958062)"
Brooklyn,12/25/2023,09:45:00,MISDEMEANOR,INSIDE,ASSAULT 3,40.645813,-73.962388,"(40.645813, -73.962388)"
Brooklyn,12/25/2023,15:30:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT OF LICENSE PLATE",40.655973,-73.930835,"(40.655973, -73.930835)"
Bronx,12/25/2023,21:30:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.877668,-73.903805,"(40.877668, -73.903805)"
Brooklyn,12/25/2023,00:01:00,FELONY,INSIDE,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",40.668324,-73.896902,"(40.668324, -73.896902)"
Manhattan,12/25/2023,03:00:00,FELONY,INSIDE,"BURGLARY,RESIDENCE,NIGHT",40.8172,-73.944177,"(40.8172, -73.944177)"
Queens,12/25/2023,00:01:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT OF LICENSE PLATE",40.761477,-73.913647,"(40.761477, -73.913647)"
Queens,12/25/2023,15:30:00,MISDEMEANOR,(null),"LARCENY,PETIT BY ACQUIRING LOS",40.699531014673724,-73.91103665226316,"(40.699531014673724, -73.91103665226316)"
Queens,12/25/2023,00:00:00,MISDEMEANOR,(null),LEAVING SCENE-ACCIDENT-PERSONA,40.75795351379258,-73.89819149670132,"(40.75795351379258, -73.89819149670132)"
Manhattan,12/25/2023,15:00:00,MISDEMEANOR,FRONT OF,PETIT LARCENY-CHECK FROM MAILB,40.865714,-73.923441,"(40.865714, -73.923441)"
Bronx,12/25/2023,06:53:00,FELONY,INSIDE,"ASSAULT 2,1,UNCLASSIFIED",40.804008,-73.878333,"(40.804008, -73.878333)"
Bronx,12/25/2023,22:14:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.821619,-73.878025,"(40.821619, -73.878025)"
Bronx,12/25/2023,21:00:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.882376,-73.831189,"(40.882376, -73.831189)"
Brooklyn,12/25/2023,16:04:00,FELONY,INSIDE,"LARCENY,GRAND BY EXTORTION",40.701977,-73.927963,"(40.701977, -73.927963)"
Bronx,12/25/2023,15:00:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.85915,-73.915864,"(40.85915, -73.915864)"
Bronx,12/25/2023,00:42:00,FELONY,FRONT OF,"ARSON, MOTOR VEHICLE 1 2 3 & 4",40.828542,-73.848705,"(40.828542, -73.848705)"
Queens,12/25/2023,14:22:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.681769,-73.741424,"(40.681769, -73.741424)"
Bronx,12/25/2023,17:22:00,FELONY,FRONT OF,"ARSON, MOTOR VEHICLE 1 2 3 & 4",40.834304,-73.878908,"(40.834304, -73.878908)"
Queens,12/25/2023,13:00:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.712718,-73.820443,"(40.712718, -73.820443)"
Queens,12/25/2023,19:45:00,MISDEMEANOR,FRONT OF,UNAUTHORIZED USE VEHICLE 3,40.7565675846374,-73.8759315341335,"(40.7565675846374, -73.8759315341335)"
Queens,12/25/2023,08:00:00,FELONY,INSIDE,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",40.747424,-73.913091,"(40.747424, -73.913091)"
Brooklyn,12/25/2023,08:30:00,VIOLATION,FRONT OF,"HARASSMENT,SUBD 3,4,5",40.628375,-73.900334,"(40.628375, -73.900334)"
Queens,12/25/2023,16:08:00,MISDEMEANOR,FRONT OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.69134,-73.83444,"(40.69134, -73.83444)"
Queens,12/25/2023,01:30:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM BUILDING,UN",40.748476,-73.875904,"(40.748476, -73.875904)"
Queens,12/25/2023,12:20:00,MISDEMEANOR,(null),ASSAULT 3,40.71269734613904,-73.90059444155973,"(40.71269734613904, -73.90059444155973)"
Bronx,12/25/2023,10:00:00,FELONY,INSIDE,CRIMINAL CONTEMPT 1,40.845916,-73.881635,"(40.845916, -73.881635)"
Bronx,12/25/2023,18:26:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM BUILDING,UN",40.859017,-73.904672,"(40.859017, -73.904672)"
Bronx,12/25/2023,07:00:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.827806,-73.900366,"(40.827806, -73.900366)"
Brooklyn,12/25/2023,21:00:00,MISDEMEANOR,INSIDE,ASSAULT 3,40.630744,-73.905396,"(40.630744, -73.905396)"
Bronx,12/25/2023,16:55:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.857414,-73.902346,"(40.857414, -73.902346)"
Queens,12/25/2023,08:39:00,FELONY,INSIDE,"BURGLARY,RESIDENCE,DAY",40.66987,-73.847807,"(40.66987, -73.847807)"
Queens,12/25/2023,16:00:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.754701,-73.777471,"(40.754701, -73.777471)"
Queens,12/25/2023,23:45:00,MISDEMEANOR,FRONT OF,ASSAULT 3,40.695557,-73.796082,"(40.695557, -73.796082)"
Queens,12/25/2023,20:23:00,VIOLATION,FRONT OF,"HARASSMENT,SUBD 3,4,5",40.705621,-73.810139,"(40.705621, -73.810139)"
Queens,12/25/2023,17:00:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 3,4,5",40.756957,-73.82435,"(40.756957, -73.82435)"
Bronx,12/25/2023,14:00:00,FELONY,INSIDE,"BURGLARY,RESIDENCE,UNKNOWN TIM",40.835342,-73.856848,"(40.835342, -73.856848)"
Queens,12/25/2023,08:55:00,FELONY,INSIDE,"BURGLARY,RESIDENCE,DAY",40.669219,-73.84727,"(40.669219, -73.84727)"
Queens,12/25/2023,18:00:00,MISDEMEANOR,(null),"LARCENY,PETIT OF VEHICLE ACCES",40.748356360244756,-73.82052444220199,"(40.748356360244756, -73.82052444220199)"
Brooklyn,12/26/2023,15:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",40.687699,-73.996647,"(40.687699, -73.996647)"
Brooklyn,12/26/2023,12:30:00,FELONY,INSIDE,"FORGERY,ETC.,UNCLASSIFIED-FELO",40.673805,-73.972741,"(40.673805, -73.972741)"
Manhattan,12/26/2023,16:00:00,FELONY,INSIDE,"LARCENY,GRAND BY THEFT OF CREDIT CARD",40.763969,-73.97324,"(40.763969, -73.97324)"
Manhattan,12/26/2023,02:14:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT FROM OPEN AREAS,",40.752505,-73.981597,"(40.752505, -73.981597)"
Manhattan,12/26/2023,23:00:00,MISDEMEANOR,FRONT OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.787194,-73.969803,"(40.787194, -73.969803)"
Brooklyn,12/26/2023,10:00:00,MISDEMEANOR,FRONT OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.692703,-73.958337,"(40.692703, -73.958337)"
Brooklyn,12/26/2023,18:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT FROM AUTO",40.647798,-74.005723,"(40.647798, -74.005723)"
Manhattan,12/26/2023,00:00:00,FELONY,INSIDE,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",40.75222,-73.971924,"(40.75222, -73.971924)"
Manhattan,12/26/2023,00:30:00,VIOLATION,INSIDE,"HARASSMENT,SUBD 1,CIVILIAN",40.76841,-73.990927,"(40.76841, -73.990927)"
Brooklyn,12/26/2023,18:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",40.621004,-74.033541,"(40.621004, -74.033541)"
Manhattan,12/26/2023,11:00:00,FELONY,(null),"MISCHIEF, CRIMINAL 3 & 2, OF M",40.71055802949329,-73.99414219423629,"(40.71055802949329, -73.99414219423629)"
Brooklyn,12/26/2023,12:30:00,FELONY,INSIDE,"FORGERY,ETC.,UNCLASSIFIED-FELO",40.623955,-74.024899,"(40.623955, -74.024899)"
Brooklyn,12/26/2023,19:30:00,MISDEMEANOR,INSIDE,"TRESPASS 2, CRIMINAL",40.58141,-73.975752,"(40.58141, -73.975752)"
Brooklyn,12/26/2023,22:00:00,FELONY,INSIDE,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",40.613948,-73.993779,"(40.613948, -73.993779)"
Manhattan,12/26/2023,16:00:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",40.719685,-73.994814,"(40.719685, -73.994814)"
Brooklyn,12/26/2023,10:57:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT FROM OPEN AREAS,",40.615562,-73.947672,"(40.615562, -73.947672)"
Brooklyn,12/26/2023,11:30:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",40.698967,-73.993186,"(40.698967, -73.993186)"
Manhattan,12/26/2023,11:15:00,MISDEMEANOR,INSIDE,AGGRAVATED HARASSMENT 2,40.741682,-74.002985,"(40.741682, -74.002985)"
Manhattan,12/26/2023,10:00:00,FELONY,INSIDE,"FRAUD,UNCLASSIFIED-FELONY",40.717895,-74.014465,"(40.717895, -74.014465)"
Manhattan,12/26/2023,15:55:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.703815,-74.013151,"(40.703815, -74.013151)"
Brooklyn,12/26/2023,12:00:00,MISDEMEANOR,INSIDE,"MENACING,UNCLASSIFIED",40.656595,-74.003678,"(40.656595, -74.003678)"
Manhattan,12/26/2023,22:00:00,FELONY,INSIDE,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",40.709288,-74.008656,"(40.709288, -74.008656)"
Manhattan,12/26/2023,14:30:00,MISDEMEANOR,INSIDE,"SEXUAL ABUSE 3,2",40.8084177460021,-73.9524740603515,"(40.8084177460021, -73.9524740603515)"
Staten Island,12/26/2023,01:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT OF LICENSE PLATE",40.593085,-74.160332,"(40.593085, -74.160332)"
Staten Island,12/26/2023,12:00:00,MISDEMEANOR,(null),"LARCENY,PETIT OF LICENSE PLATE",40.62666389549302,-74.07564507774518,"(40.62666389549302, -74.07564507774518)"
Brooklyn,12/26/2023,11:00:00,FELONY,FRONT OF,"LARCENY,GRAND OF AUTO",40.67682,-73.934538,"(40.67682, -73.934538)"
Bronx,12/26/2023,18:20:00,FELONY,INSIDE,"BURGLARY,COMMERCIAL,DAY",40.822622,-73.930942,"(40.822622, -73.930942)"
Brooklyn,12/26/2023,00:01:00,FELONY,INSIDE,"FORGERY,ETC.,UNCLASSIFIED-FELO",40.599091,-73.954031,"(40.599091, -73.954031)"
Brooklyn,12/26/2023,09:00:00,MISDEMEANOR,FRONT OF,"LARCENY,PETIT OF LICENSE PLATE",40.626631,-74.013265,"(40.626631, -74.013265)"
Bronx,12/26/2023,07:00:00,MISDEMEANOR,(null),"LARCENY,PETIT FROM OPEN AREAS,",40.88149494064667,-73.91737121568188,"(40.88149494064667, -73.91737121568188)"
Bronx,12/26/2023,12:00:00,FELONY,(null),"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",40.88566134345827,-73.90998470871719,"(40.88566134345827, -73.90998470871719)"
Brooklyn,12/26/2023,10:00:00,FELONY,INSIDE,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",40.698429,-73.984469,"(40.698429, -73.984469)"
Bronx,12/26/2023,20:30:00,FELONY,FRONT OF,"LARCENY, GRAND OF MOPED",40.811664,-73.923958,"(40.811664, -73.923958)"
Manhattan,12/26/2023,20:15:00,MISDEMEANOR,INSIDE,ASSAULT 3,40.715258,-74.011239,"(40.715258, -74.011239)"
Manhattan,12/26/2023,20:47:00,FELONY,INSIDE,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",40.750423,-73.98928,"(40.750423, -73.98928)"
Bronx,12/26/2023,06:30:00,FELONY,INSIDE,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",40.875161,-73.909056,"(40.875161, -73.909056)"
Staten Island,12/26/2023,11:08:00,VIOLATION,FRONT OF,"HARASSMENT,SUBD 3,4,5",40.621152,-74.130023,"(40.621152, -74.130023)"
Brooklyn,12/26/2023,10:00:00,MISDEMEANOR,INSIDE,"WEAPONS, POSSESSION, ETC",40.664689,-73.925465,"(40.664689, -73.925465)"
Manhattan,12/26/2023,22:00:00,FELONY,INSIDE,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",40.78006,-73.985078,"(40.78006, -73.985078)"
Bronx,12/26/2023,15:30:00,FELONY,INSIDE,"LARCENY,GRAND BY THEFT OF CREDIT CARD",40.816884,-73.916377,"(40.816884, -73.916377)"
Brooklyn,12/26/2023,17:04:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM STORE-SHOPL",40.59497,-74.001062,"(40.59497, -74.001062)"
Brooklyn,12/26/2023,09:00:00,FELONY,INSIDE,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",40.657382,-73.905664,"(40.657382, -73.905664)"
Queens,12/26/2023,01:00:00,MISDEMEANOR,INSIDE,"LARCENY,PETIT FROM OPEN AREAS,",40.727336,-73.891451,"(40.727336, -73.891451)"
